id,food_code,day_of_week,time,meal_name,food_source,at_home,grams,kcal,protein,carbs,sugar,fat,caffeine,alcohol
116231,52302010,7,4,Breakfast,Store - grocery/supermarket,Yes,260,975,11.67,137.8,81.82,41.78,0,0
116232,11111000,5,19,Drink,Store - grocery/supermarket,Yes,533.75,320,17.51,24.93,25.67,17.08,0,0
116232,92308000,5,17,Supper,Store - grocery/supermarket,Yes,618.45,189,0,49.09,47.48,0.16,114,0
116232,27350060,5,17,Supper,Store - grocery/supermarket,Yes,45.56,56,4.61,5.42,0.44,1.65,0,0
116232,27363100,5,17,Supper,Store - grocery/supermarket,Yes,91.5,148,12.6,7.91,0.86,7.3,0,0
116232,91707000,5,13,Snack,Store - grocery/supermarket,No,77,287,0,71.75,68.45,0.02,0,0
116232,94100100,5,13,Drink,From someone else/gift,No,507,0,0,0,0,0,0,0
116232,92410310,5,12,Lunch,Store - grocery/supermarket,No,524,220,0,54.29,52.09,1.31,47,0
116232,58146323,5,12,Lunch,Vending machine,No,250,341,14.34,46.84,5.97,10.84,0,0
116232,94100100,5,11,Drink,From someone else/gift,No,507,0,0,0,0,0,0,0
116232,92531030,5,10,Breakfast,Store - grocery/supermarket,No,496,268,0.65,65.27,60.07,0,0,0
116232,56201220,5,10,Breakfast,Store - grocery/supermarket,No,296,250,4.02,42.51,0.82,8.38,0,0
116232,91707000,5,9,Snack,Store - grocery/supermarket,No,77,287,0,71.75,68.45,0.02,0,0
116232,94100100,5,6,Drink,Store - convenience type,No,507,0,0,0,0,0,0,0
116233,92530610,7,19,Dinner,Store - grocery/supermarket,Yes,248,114,0.32,28.15,26.51,0.27,0,0
116233,24123301,7,19,Dinner,Store - grocery/supermarket,Yes,8.44,15,2.5,0,0,0.46,0,0
116233,54401055,7,17,Dinner,Store - grocery/supermarket,Yes,11.67,65,0.68,6.25,0.37,4.2,0,0
116233,92530610,7,15,Dinner,Store - grocery/supermarket,Yes,248,114,0.32,28.15,26.51,0.27,0,0
116233,27510575,7,15,Dinner,Store - grocery/supermarket,Yes,38.33,110,6.56,8.52,1.24,5.3,0,0
116233,92530610,7,12,Lunch,Store - grocery/supermarket,Yes,248,114,0.32,28.15,26.51,0.27,0,0
116233,92530610,7,9,Breakfast,Store - grocery/supermarket,Yes,248,114,0.32,28.15,26.51,0.27,0,0
116233,32130020,7,9,Breakfast,Store - grocery/supermarket,Yes,8.44,15,0.98,0.08,0.02,1.24,0,0
116233,56201052,7,9,Breakfast,Store - grocery/supermarket,Yes,120,85,1.43,14.64,0.11,2.21,0,0
116233,11111000,7,4,Infant feeding,Store - grocery/supermarket,Yes,366,223,11.97,16.95,17.61,11.71,0,0
116233,92530610,7,1,Infant feeding,Store - grocery/supermarket,Yes,186,86,0.24,21.11,19.88,0.21,0,0
116233,83107000,7,15,Dinner,Store - grocery/supermarket,Yes,4.67,32,0.05,0.03,0.03,3.49,0,0
116233,11111000,7,19,Dinner,Store - grocery/supermarket,Yes,366,223,11.97,16.95,17.61,11.71,0,0
116233,22600200,7,9,Breakfast,Store - grocery/supermarket,Yes,10,48,3.74,0.19,0.16,3.58,0,0
116235,64104010,6,18,Dinner,Store - grocery/supermarket,Yes,402.5,191,0.37,45.66,40.77,1.01,0,0
116235,51300140,6,18,Dinner,Store - grocery/supermarket,Yes,132,352,13.7,61.99,4.46,5.62,0,0
116235,24122130,6,18,Dinner,Store - grocery/supermarket,Yes,260,499,68.25,0,0,22.87,0,0
116235,91745000,6,16,Snack,Store - grocery/supermarket,No,4,16,0,3.93,1.26,0,0,0
116235,64104010,6,14,Lunch,Store - grocery/supermarket,Yes,402.5,191,0.37,45.66,40.77,1.01,0,0
116235,24198746,6,14,Lunch,Store - grocery/supermarket,Yes,85,204,12.43,12.63,0.49,11.54,0,0
116235,91300100,6,7,Breakfast,Store - grocery/supermarket,Yes,80,212,0,55.68,33.6,0.08,0,0
116235,55101000,6,7,Breakfast,Store - grocery/supermarket,Yes,161.16,454,11.94,56.93,11.36,19.46,0,0
116235,94100100,6,7,Breakfast,Store - grocery/supermarket,Yes,345,0,0,0,0,0,0,0
116235,71200100,6,22,Snack,Store - grocery/supermarket,Yes,57,303,3.64,30.68,0.19,19.37,0,0
116237,11112110,6,11,Lunch,Store - grocery/supermarket,Yes,244,122,8.2,11.96,11.93,4.64,0,0
116237,27213000,6,19,Dinner,Store - grocery/supermarket,Yes,208.25,303,15.15,35.89,0.07,10.42,0,0
116237,61210220,6,19,Dinner,Store - grocery/supermarket,Yes,155,73,1.19,15.77,12.68,0.53,0,0
116237,27213000,6,11,Lunch,Store - grocery/supermarket,Yes,355.25,517,25.84,61.22,0.11,17.78,0,0
116237,54401081,6,10,Snack,Store - grocery/supermarket,Yes,39.38,221,2.3,21.08,1.26,14.18,0,0
116237,94100100,6,9,Extended consumption,Store - grocery/supermarket,No,1014,0,0,0,0,0,0,0
116237,53729000,6,7,Breakfast,Store - grocery/supermarket,Yes,34,145,10.2,15.3,9.18,4.76,4,0
116237,61210220,6,7,Breakfast,Store - grocery/supermarket,Yes,155,73,1.19,15.77,12.68,0.53,0,0
116237,27243000,6,7,Breakfast,Store - grocery/supermarket,Yes,208.25,310,13.46,35.34,0.06,12.15,0,0
116238,92101500,3,7,Drink,Store - grocery/supermarket,Yes,540,3,0.59,0,0,0.05,111,0
116238,78101110,3,15,Dinner,Store - grocery/supermarket,No,359.1,310,26.89,43.95,30.41,2.81,0,0
116238,31103010,3,13,Snack,Store - grocery/supermarket,No,100,143,12.4,0.96,0.2,9.96,0,0
116238,43104000,3,11,Lunch,Store - grocery/supermarket,No,5.25,28,0.96,1.52,0.08,2.21,0,0
116238,94100100,3,8,Drink,Store - grocery/supermarket,Yes,600,0,0,0,0,0,0,0
116238,94100100,3,6,Drink,Store - grocery/supermarket,Yes,600,0,0,0,0,0,0,0
116238,94100100,3,18,Dinner,Store - grocery/supermarket,No,900,0,0,0,0,0,0,0
116238,78101110,3,11,Lunch,Store - grocery/supermarket,No,359.1,310,26.89,43.95,30.41,2.81,0,0
116238,94100100,3,14,Drink,Store - grocery/supermarket,No,210,0,0,0,0,0,0,0
116238,94100100,3,12,Drink,Store - grocery/supermarket,No,600,0,0,0,0,0,0,0
116238,78101110,3,18,Dinner,Store - grocery/supermarket,No,359.1,310,26.89,43.95,30.41,2.81,0,0
116238,43104000,3,18,Dinner,Store - grocery/supermarket,No,5.25,28,0.96,1.52,0.08,2.21,0,0
116238,63101000,3,17,Snack,Store - grocery/supermarket,No,200,123,0.34,29.61,24.16,0.3,0,0
116238,43104000,3,15,Dinner,Store - grocery/supermarket,No,5.25,28,0.96,1.52,0.08,2.21,0,0
116238,42202000,3,17,Snack,Store - grocery/supermarket,No,16,102,3.6,3.57,1.68,8.18,0,0
116239,91750000,6,22,Snack,Store - convenience type,Yes,60,234,0.12,52.73,44.11,2.47,0,0
116239,92541010,6,20,Dinner,Store - grocery/supermarket,Yes,241.5,61,0,15.82,15.7,0.16,0,0
116239,92541010,6,12,Drink,Store - grocery/supermarket,Yes,356.5,91,0,23.36,23.18,0.24,0,0
116239,58146422,6,20,Dinner,Store - grocery/supermarket,Yes,187.5,293,12.03,31.09,1.21,13.3,0,0
116239,61210250,6,14,Drink,Store - grocery/supermarket,Yes,217,102,1.67,22.08,17.75,0.74,0,0
116240,51301020,4,9,Breakfast,Store - grocery/supermarket,Yes,25,75,2.93,13.06,1.57,1.25,0,0
116240,94100100,4,19,Dinner,Store - grocery/supermarket,Yes,1200,0,0,0,0,0,0,0
116240,74101000,4,13,Lunch,Store - grocery/supermarket,Yes,90,18,0.74,3.63,2.37,0.28,0,0
116240,52201000,4,19,Dinner,Store - grocery/supermarket,Yes,72,238,4.75,39.21,11.56,6.9,0,0
116240,94100100,4,21,Snack,Store - grocery/supermarket,Yes,1200,0,0,0,0,0,0,0
116240,75113000,4,13,Lunch,Store - grocery/supermarket,Yes,37.19,5,0.42,1.09,0.51,0.05,0,0
116240,83105500,4,13,Lunch,Store - grocery/supermarket,Yes,62.5,290,0.54,14.58,9.9,25.52,0,0
116240,27246100,4,19,Dinner,Store - grocery/supermarket,Yes,259.25,374,40.67,20.84,1.16,14.38,0,0
116240,42112210,4,16,Snack,Mail order purchase,Yes,100,697,8.9,13.44,3.85,72.81,0,0
116240,14010000,4,13,Lunch,Store - grocery/supermarket,Yes,56.5,208,11.54,2.83,1.52,16.74,0,0
116240,75111000,4,13,Lunch,Store - grocery/supermarket,Yes,60,9,0.39,2.18,1,0.07,0,0
116240,63101000,4,9,Breakfast,Store - grocery/supermarket,Yes,200,123,0.34,29.61,24.16,0.3,0,0
116240,61119010,4,9,Breakfast,Store - grocery/supermarket,Yes,154,76,1.43,18.13,13.8,0.21,0,0
116240,12210210,4,9,Breakfast,Store - grocery/supermarket,Yes,15,38,0.1,5.26,4.96,2.03,0,0
116240,91101010,4,9,Breakfast,Store - grocery/supermarket,Yes,6.25,25,0,6.23,6.24,0.02,0,0
116240,25221405,4,9,Breakfast,Store - grocery/supermarket,Yes,35,114,6.49,0.5,0.38,9.54,0,0
116240,92114000,4,9,Breakfast,Store - grocery/supermarket,Yes,360,11,0.35,2.29,0,0.01,4,0
116240,14104100,4,9,Breakfast,Store - grocery/supermarket,Yes,28.25,116,6.58,0.69,0.09,9.61,0,0
116240,81101000,4,9,Breakfast,Store - grocery/supermarket,Yes,4.67,35,0.04,0,0.03,3.84,0,0
116240,75117020,4,13,Lunch,Store - grocery/supermarket,Yes,80,30,0.69,6.77,4.64,0.06,0,0
116240,32130110,4,9,Breakfast,Store - grocery/supermarket,Yes,130,277,16.48,1.79,0.62,22.64,0,0
116240,92305040,4,19,Dinner,Store - grocery/supermarket,Yes,402.5,120,0.04,29.44,28.47,0.22,10,0
116240,54328100,4,21,Snack,Store - convenience type,Yes,28,138,3.21,16.35,2.94,6.87,0,0
116241,94000100,6,22,Drink,NA,Yes,240,0,0,0,0,0,0,0
116241,58106610,6,20,Dinner,Restaurant fast food/pizza,Yes,98,274,11.27,30.01,3.25,12.1,0,0
116241,58106540,6,20,Dinner,Restaurant fast food/pizza,Yes,88,248,10.33,28.14,2.87,10.48,0,0
116241,92410360,6,20,Dinner,Store - grocery/supermarket,Yes,149.5,63,0,15.49,14.86,0.37,13,0
116241,94100100,6,17,Drink,Store - convenience type,Yes,150,0,0,0,0,0,0,0
116241,92410550,6,14,Drink,Store - convenience type,No,372,182,0,47.73,47.99,0,56,0
116241,78101000,6,8,Drink,Store - grocery/supermarket,No,186,86,0.56,20.74,19.29,0.02,0,0
116243,11111000,6,5,Drink,Store - grocery/supermarket,Yes,15.25,9,0.5,0.71,0.73,0.49,0,0
116243,94100100,6,11,Drink,Store - grocery/supermarket,Yes,380.25,0,0,0,0,0,0,0
116243,92101000,6,5,Drink,Store - grocery/supermarket,Yes,510,5,0.61,0,0,0.1,204,0
116243,31105020,6,9,Breakfast,Store - grocery/supermarket,Yes,110,188,12.89,0.8,0.38,14.42,0,0
116243,92101000,6,11,Drink,Restaurant fast food/pizza,Yes,240,2,0.29,0,0,0.05,96,0
116243,11111000,6,9,Breakfast,Store - grocery/supermarket,Yes,15.25,9,0.5,0.71,0.73,0.49,0,0
116243,53235000,6,20,Snack,Fundraiser sales,Yes,23.2,111,2.04,15.22,8.22,4.9,0,0
116243,14108420,6,13,Snack,Store - grocery/supermarket,Yes,42,115,10.37,1.47,0.23,7.39,0,0
116243,11111000,6,20,Snack,Store - grocery/supermarket,Yes,152.5,92,5,7.12,7.34,4.88,0,0
116243,27446400,6,19,Snack,Store - grocery/supermarket,Yes,326.81,387,32.12,12.67,2.63,23.65,0,0
116243,92101000,6,9,Breakfast,Store - grocery/supermarket,Yes,510,5,0.61,0,0,0.1,204,0
116243,56205008,6,19,Snack,Store - grocery/supermarket,Yes,79,102,2.11,22.11,0.04,0.22,0,0
116243,93401020,6,19,Snack,Store - grocery/supermarket,Yes,210,172,0.15,5.46,2.02,0,0,21.6
116243,27446400,6,14,Lunch,Store - grocery/supermarket,Yes,451.31,535,44.36,17.49,3.63,32.65,0,0
116243,56205008,6,14,Lunch,Store - grocery/supermarket,Yes,138.25,179,3.7,38.7,0.07,0.38,0,0
116243,12100100,6,11,Drink,Restaurant fast food/pizza,Yes,15,20,0.47,0.65,0.62,1.73,0,0
116245,95320200,5,20,Dinner,Store - grocery/supermarket,Yes,372,97,0,23.92,19.49,0,0,0
116245,95320200,5,22,Drink,Store - grocery/supermarket,Yes,372,97,0,23.92,19.49,0,0,0
116245,58106555,5,20,Dinner,Restaurant fast food/pizza,Yes,124,350,14.56,39.66,4.04,14.77,0,0
116245,27510190,5,11,Lunch,Cafeteria in a K-12 school,No,110,278,20.78,26.25,3.75,9.51,0,0
116245,54408105,5,16,Snack,Store - grocery/supermarket,Yes,40.5,152,3.97,31.76,0.87,1.16,0,0
116245,94100100,5,16,Snack,Store - grocery/supermarket,Yes,507,0,0,0,0,0,0,0
116245,91723000,5,16,Snack,Store - grocery/supermarket,Yes,28.8,92,0.52,23.41,16.58,0.06,0,0
116245,64104010,5,11,Lunch,Cafeteria in a K-12 school,No,98.25,45,0.1,11.1,9.45,0.13,0,0
116245,11519040,5,11,Lunch,Cafeteria in a K-12 school,No,248,128,8.26,13.27,13.12,4.7,0,0
116245,61210250,5,7,Breakfast,Cafeteria in a K-12 school,No,131,62,0.89,14.76,10.89,0.16,0,0
116246,74404010,2,20,Supper,Store - grocery/supermarket,Yes,18.5,9,0.26,1.49,1.02,0.27,0,0
116246,51109100,2,20,Supper,Store - grocery/supermarket,Yes,36,99,3.28,20.05,0.47,0.43,0,0
116246,54304000,2,20,Supper,Store - grocery/supermarket,Yes,18,88,1.97,10.7,0.82,4.09,0,0
116246,14107030,2,20,Supper,Store - grocery/supermarket,Yes,21.26,63,5.04,0.94,0.39,4.34,0,0
116246,25221250,2,20,Supper,Store - grocery/supermarket,Yes,9.2,46,1.77,0.11,0,4.26,0,0
116246,94100100,2,7,Drink,Store - grocery/supermarket,Yes,270,0,0,0,0,0,0,0
116246,94100100,2,20,Supper,Store - grocery/supermarket,Yes,300,0,0,0,0,0,0,0
116246,92541010,2,20,Supper,Store - grocery/supermarket,Yes,372,95,0,24.37,24.19,0.25,0,0
116246,11434010,2,11,Lunch,Store - grocery/supermarket,Yes,150,158,12.26,18.44,16.85,3.86,0,0
116246,57137000,2,10,Breakfast,Store - grocery/supermarket,Yes,54.69,203,4.23,42.56,6.69,1.4,0,0
116246,94100100,2,10,Breakfast,Store - grocery/supermarket,Yes,270,0,0,0,0,0,0,0
116247,92308000,5,12,Lunch,Restaurant fast food/pizza,No,372,118,0,29.53,28.56,0.09,69,0
116247,94000100,5,19,Dinner,NA,Yes,330,0,0,0,0,0,0,0
116247,75233027,5,19,Dinner,Store - grocery/supermarket,Yes,46.25,24,0.59,1.84,1.42,1.74,0,0
116247,71508001,5,19,Dinner,Store - grocery/supermarket,Yes,65,60,1.62,13.69,0.76,0.08,0,0
116247,89901006,5,19,Dinner,Store - grocery/supermarket,Yes,7,12,1.88,0,0,0.45,0,0
116247,73102217,5,19,Dinner,Store - grocery/supermarket,Yes,80,55,0.75,7.73,3.82,2.61,0,0
116247,24122131,5,19,Dinner,Store - grocery/supermarket,Yes,60,97,18.13,0,0,2.11,0,0
116247,74401010,5,12,Lunch,Restaurant fast food/pizza,No,5.67,6,0.06,1.54,1.22,0.02,0,0
116247,71401030,5,12,Lunch,Restaurant fast food/pizza,No,32,100,1.1,13.26,0.1,4.71,0,0
116247,24198731,5,12,Lunch,Restaurant fast food/pizza,No,96,295,15.28,14.33,0.08,19.55,0,0
116247,75503010,5,9,Breakfast,Store - convenience type,No,48.44,7,0.23,0.96,0.62,0.21,0,0
116247,54401081,5,9,Breakfast,Store - convenience type,No,14,78,0.82,7.49,0.45,5.04,0,0
116247,92410310,5,9,Breakfast,Store - convenience type,No,620,260,0,64.23,61.63,1.55,56,0
116247,73403020,5,19,Dinner,Store - grocery/supermarket,Yes,62.5,77,1.2,12.29,3.85,2.69,0,0
116248,61210220,5,13,Lunch,Store - grocery/supermarket,Yes,155,76,1.05,17.89,12.88,0.19,0,0
116248,11112210,5,21,Drink,Store - grocery/supermarket,Yes,442.25,190,14.95,22.95,21.94,4.2,0,0
116248,94100100,5,18,Dinner,Store - grocery/supermarket,Yes,507,0,0,0,0,0,0,0
116248,32130010,5,18,Dinner,Store - grocery/supermarket,Yes,33.75,64,3.95,0.23,0.12,5.19,0,0
116248,41102020,5,18,Dinner,Store - grocery/supermarket,Yes,45,59,3.96,10.61,0.14,0.24,0,0
116248,57213000,5,6,Breakfast,Store - grocery/supermarket,Yes,43.39,163,2.3,38.18,14.97,1.48,0,0
116248,11112210,5,6,Breakfast,Store - grocery/supermarket,Yes,243.39,105,8.23,12.63,12.07,2.31,0,0
116248,58101320,5,13,Lunch,Store - grocery/supermarket,Yes,460,1137,48.16,88.47,10.45,66.33,0,0
116248,94100100,5,10,Snack,Store - grocery/supermarket,No,507,0,0,0,0,0,0,0
116248,54401110,5,10,Snack,Store - grocery/supermarket,No,45,234,3.31,27.37,1.17,12.34,0,0
116248,14131000,5,13,Lunch,Store - grocery/supermarket,Yes,24.75,92,5.31,1.15,1.15,7.42,0,0
116248,63409010,5,13,Lunch,Store - grocery/supermarket,Yes,480,746,9.37,40.54,3.46,68.07,0,0
116249,51301750,7,20,Snack,Store - grocery/supermarket,Yes,26,65,2.65,12.71,1.59,0.4,0,0
116249,13120770,7,18,Dinner,Store - grocery/supermarket,Yes,125,280,4.97,37.79,30.73,13.55,4,0
116249,14301010,7,20,Snack,Store - grocery/supermarket,Yes,15,53,0.92,0.83,0.56,5.17,0,0
116249,94000100,7,18,Dinner,NA,Yes,150,0,0,0,0,0,0,0
116249,81101000,7,18,Dinner,Store - grocery/supermarket,Yes,14,104,0.12,0.01,0.08,11.51,0,0
116249,21101190,7,18,Dinner,Store - grocery/supermarket,Yes,38.25,88,10.13,0,0,5.29,0,0
116249,63223020,7,15,Snack,Store - grocery/supermarket,Yes,150,53,0.96,11.45,8.01,0.33,0,0
116249,94000100,7,12,Lunch,NA,Yes,150,0,0,0,0,0,0,0
116249,75311012,7,18,Dinner,Store - grocery/supermarket,Yes,135,87,3.85,17.62,4.2,0.2,0,0
116249,58146383,7,18,Dinner,Store - grocery/supermarket,Yes,140.63,235,5.71,22.99,1,13.25,0,0
116250,53206000,7,19,Snack,Restaurant fast food/pizza,Yes,30,148,1.53,19.61,9.87,7.42,3,0
116250,94000100,7,18,Dinner,NA,Yes,240,0,0,0,0,0,0,0
116250,92410710,7,14,Lunch,Restaurant with waiter/waitress,No,356.5,146,0,37.79,37.79,0,0,0
116250,63101000,7,16,Snack,Store - grocery/supermarket,Yes,150,92,0.25,22.21,18.12,0.23,0,0
116250,94000100,7,20,Drink,NA,Yes,45,0,0,0,0,0,0,0
116250,91745025,7,19,Snack,Store - grocery/supermarket,Yes,10,39,0,9.8,6.29,0.02,0,0
116250,73101010,7,18,Dinner,Store - grocery/supermarket,Yes,2.5,1,0.02,0.24,0.12,0.01,0,0
116250,24142300,7,18,Dinner,Store - grocery/supermarket,Yes,75,142,17.41,0,0,7.57,0,0
116250,92410710,7,14,Lunch,Restaurant with waiter/waitress,No,542.5,222,0,57.51,57.51,0,0,0
116250,71401031,7,14,Lunch,Restaurant fast food/pizza,No,45,130,1.57,16.74,0.13,6.32,0,0
116250,24198732,7,14,Lunch,Restaurant with waiter/waitress,No,48,147,7.64,7.17,0.04,9.77,0,0
116251,61210820,6,6,Breakfast,Store - grocery/supermarket,Yes,124,52,0.85,11.99,10.51,0.09,0,0
116251,81101000,6,6,Breakfast,Store - grocery/supermarket,Yes,4.67,35,0.04,0,0.03,3.84,0,0
116251,51101060,6,6,Breakfast,Store - grocery/supermarket,Yes,80,239,8.91,44.18,2.74,3.03,0,0
116251,11112110,6,6,Breakfast,Store - grocery/supermarket,Yes,122,61,4.1,5.98,5.97,2.32,0,0
116251,27520220,6,11,Lunch,Store - grocery/supermarket,Yes,135,289,19.07,30.24,3.68,10.16,0,0
116251,71601010,6,11,Lunch,Store - grocery/supermarket,Yes,291.16,457,5.71,47.11,14.41,27.37,0,0
116251,92111010,6,11,Lunch,Store - grocery/supermarket,Yes,240,0,0.24,0,0,0,2,0
116251,58106720,6,18,Supper,Restaurant with waiter/waitress,Yes,123,331,15.58,30.74,4.08,16.16,0,0
116251,58106820,6,18,Supper,Restaurant with waiter/waitress,Yes,150,341,15.41,38.18,4.49,14.22,0,0
116251,92111010,6,18,Supper,Store - grocery/supermarket,Yes,240,0,0.24,0,0,0,2,0
116251,81100500,6,11,Lunch,Store - grocery/supermarket,Yes,14,104,0.12,0.01,0.08,11.51,0,0
116252,74406060,7,12,Lunch,Store - grocery/supermarket,Yes,16,2,0.19,0.12,0.02,0.11,0,0
116252,27540132,7,12,Lunch,Store - grocery/supermarket,Yes,140,393,17.03,38.47,4.3,18.85,0,0
116252,27460510,7,18,Dinner,Restaurant fast food/pizza,Yes,457.13,720,53.14,17.71,6.9,48.87,0,0
116252,13110102,7,22,Snack,Store - convenience type,Yes,75,181,2.76,22.88,19,8.82,1,0
116252,11111000,7,20,Drink,Store - grocery/supermarket,Yes,442.25,270,14.46,20.48,21.27,14.15,0,0
116252,94100100,7,18,Dinner,Store - grocery/supermarket,Yes,507,0,0,0,0,0,0,0
116252,83106000,7,18,Dinner,Restaurant fast food/pizza,Yes,58.75,141,0.24,7.12,6.33,12.41,0,0
116252,94100100,7,14,Snack,Store - grocery/supermarket,Yes,507,0,0,0,0,0,0,0
116252,75111000,7,14,Snack,Store - grocery/supermarket,Yes,100,15,0.65,3.63,1.67,0.11,0,0
116252,83107000,7,12,Lunch,Store - grocery/supermarket,Yes,14,95,0.13,0.08,0.08,10.48,0,0
116252,94100100,7,8,Drink,Store - grocery/supermarket,Yes,507,0,0,0,0,0,0,0
116252,91107000,7,6,Drink,Restaurant fast food/pizza,No,1,3,0,0.91,0.8,0,0,0
116252,92102500,7,6,Drink,Restaurant fast food/pizza,No,480,131,8.39,13.49,12.07,4.84,177,0
116252,63101000,7,12,Lunch,Store - grocery/supermarket,Yes,200,123,0.34,29.61,24.16,0.3,0,0
116254,92103000,5,19,Desayano,Store - grocery/supermarket,No,255,8,0.26,1.61,0,0.01,67,0
116254,91101010,5,19,Desayano,Store - grocery/supermarket,No,4.17,16,0,4.15,4.16,0.01,0,0
116254,63135010,5,19,Desayano,Store - grocery/supermarket,No,150,63,1.37,15.15,12.59,0.41,0,0
116254,53241500,5,17,Cena,Store - grocery/supermarket,Yes,100,464,5.35,67.34,27.31,19.55,0,0
116254,28355410,5,17,Cena,Store - grocery/supermarket,Yes,533.75,326,14.84,30.1,13.98,17.24,0,0
116254,52215200,5,17,Cena,Store - grocery/supermarket,Yes,284,869,23.29,140.24,10.54,22.69,0,0
116254,92410510,5,12,Cena,Store - grocery/supermarket,Yes,620,248,0.31,62.87,55.68,0.12,0,0
116254,94100100,5,12,Cena,Store - grocery/supermarket,Yes,253.5,0,0,0,0,0,0,0
116254,58403040,5,9,Desayano,Store - grocery/supermarket,No,436.81,268,24.27,21.52,4.05,9.7,0,0
116254,94100100,5,9,Desayano,Store - grocery/supermarket,No,253.5,0,0,0,0,0,0,0
116254,52215200,5,9,Desayano,Store - grocery/supermarket,No,426,1304,34.93,210.36,15.81,34.04,0,0
116255,94000100,6,21,Drink,NA,Yes,507,0,0,0,0,0,0,0
116255,41104020,6,20,Snack,Store - grocery/supermarket,Yes,270,384,24.18,70.37,0.91,1.74,0,0
116255,14133000,6,20,Snack,Store - grocery/supermarket,Yes,33.75,101,6.11,1.01,0.78,8.04,0,0
116255,12310100,6,20,Snack,Store - grocery/supermarket,Yes,60,119,1.46,2.78,2.05,11.61,0,0
116255,75113000,6,20,Snack,Store - grocery/supermarket,Yes,52.5,8,0.59,1.53,0.72,0.08,0,0
116255,58101320,6,20,Snack,Store - grocery/supermarket,Yes,244,603,25.54,46.93,5.54,35.18,0,0
116255,92410340,6,15,Dinner,Store - grocery/supermarket,Yes,325.5,133,0,34.44,34.44,0,0,0
116255,58106512,6,15,Dinner,Restaurant fast food/pizza,Yes,12.52,34,1.53,3.44,0.44,1.59,0,0
116255,58106512,6,15,Dinner,Restaurant fast food/pizza,Yes,25.03,69,3.07,6.89,0.89,3.18,0,0
116255,91760200,6,11,Snack,Store - grocery/supermarket,Yes,5.5,25,0.42,3.68,3.09,1,0,0
116255,11112110,6,7,Breakfast,Store - grocery/supermarket,Yes,233.33,117,7.82,11.46,11.41,4.43,0,0
116255,57223000,6,7,Breakfast,Store - grocery/supermarket,Yes,57.38,231,2.65,49.4,19.67,2.31,0,0
116255,94000100,6,1,Lunch,NA,Yes,435,0,0,0,0,0,0,0
116255,58104750,6,1,Lunch,Store - grocery/supermarket,Yes,190,585,21.7,55.8,5.08,30.37,0,0
116255,61204000,6,1,Lunch,Store - grocery/supermarket,Yes,62,14,0.22,4.28,1.56,0.15,0,0
116255,26100160,6,1,Lunch,Store - grocery/supermarket,Yes,204,326,52.59,0,0,11.29,0,0
116258,63223020,7,22,Dinner,Store - grocery/supermarket,Yes,54,17,0.36,4.15,2.64,0.16,0,0
116258,75143000,7,12,Lunch,Restaurant fast food/pizza,No,73,15,0.91,3.12,1.37,0.15,0,0
116258,57349000,7,22,Dinner,Store - grocery/supermarket,Yes,89.69,331,3.55,80,31.78,1.51,0,0
116258,11112210,7,22,Dinner,Store - grocery/supermarket,Yes,355.85,153,12.03,18.47,17.65,3.38,0,0
116258,53204100,7,20,Snack,Store - grocery/supermarket,No,110,441,3.23,69.9,51.94,18.65,2,0
116258,64104010,7,12,Lunch,Restaurant fast food/pizza,No,310,143,0.31,35.03,29.82,0.4,0,0
116258,89902010,7,12,Lunch,Restaurant fast food/pizza,No,20,3,0.13,0.73,0.33,0.02,0,0
116258,25230785,7,12,Lunch,Restaurant fast food/pizza,No,84,89,12.44,1.85,0.76,3.17,0,0
116258,51320010,7,12,Lunch,Restaurant fast food/pizza,No,21.5,59,1.85,9.89,0.35,1.36,0,0
116258,92531030,7,8,Breakfast,Store - grocery/supermarket,Yes,899,485,1.17,118.31,108.87,0,0,0
116258,22600200,7,8,Breakfast,Store - grocery/supermarket,Yes,40,187,13.57,0.68,0,14.04,0,0
116258,32130010,7,8,Breakfast,Store - grocery/supermarket,Yes,275,525,32.19,1.85,0.95,42.31,0,0
116261,71200110,5,23,Snack,Store - grocery/supermarket,No,82.81,403,5.39,46.31,4.53,25.72,0,0
116261,51184250,5,17,Supper,Restaurant with waiter/waitress,No,60,200,8.69,21.85,0.75,8.62,0,0
116261,24168001,5,17,Supper,Restaurant with waiter/waitress,No,140,386,23.73,18.38,10.57,24.34,0,0
116261,58106625,5,17,Supper,Restaurant with waiter/waitress,No,289.53,811,33.3,88.65,9.61,35.76,0,0
116261,92410550,5,17,Extended consumption,Store - grocery/supermarket,No,1240,608,0,159.09,159.96,0,186,0
116261,91705010,5,17,Snack,Store - grocery/supermarket,No,44,235,3.37,26.14,22.66,13.05,9,0
116261,92410550,5,17,Extended consumption,Store - grocery/supermarket,No,1860,911,0,238.64,239.94,0,279,0
116261,94000100,5,12,Lunch,NA,Yes,1575,0,0,0,0,0,0,0
116261,71401030,5,12,Lunch,Restaurant fast food/pizza,Yes,60,187,2.06,24.86,0.18,8.84,0,0
116261,83107000,5,12,Lunch,Restaurant fast food/pizza,Yes,28,190,0.27,0.16,0.16,20.96,0,0
116261,89902020,5,12,Lunch,Restaurant fast food/pizza,Yes,16,2,0.18,0.47,0.22,0.02,0,0
116261,27540146,5,12,Lunch,Restaurant fast food/pizza,Yes,280,787,34.07,76.93,8.59,37.69,0,0
